用户ID,cus_comment,stars,label
12391854070,犹豫了很久才买的，不过现在买了，感觉很不错，手机运行起来没压力，也不发烫，手感特别好，物流也很快，总体来说非常满意，谢谢,5,5
12111144340,很好用，颜色颜值好看。拍照清晰所见即所拍，各种吊炸天的黑科技在体验里面没说出来。苹果的拍视频能力在手机里面算是第一不接受反驳。人像效果，无线充电，nfc刷地铁强大。流畅得飞起。自己有两个手机这是第三个所以不需要大内存。很流畅，ios也该开放的开发，很丝滑很柔顺。很喜欢很棒的手机，苹果手机。,5,5
11636375159,"正品，全新未激活，京东上买东西还是相对放心。
手机很好用，很流畅，续航也还可以。因为换成双面玻璃的缘故，比7P沉了不少。不过感觉这个设计倒是比较适合银色，很耐看，干净典雅。",5,5
11637090120,这部手机电池如果说不玩游戏的话，可以用一天，而且速度挺快，最近买了一款手机，因为旧的手机不好用，而且这部手机我觉得最完美的就是桃红色背心出了没多久，我觉得，我挺喜欢的，因为女孩子嘛，特别，喜欢红色，红色的显示比较高贵，很喜欢，很不错，如果下次再来的话，一定光顾京东，而且他速度非常快，拍照也不错，感谢京东。,5,5
12449726199,很早就想入手一部8p了，关注了很久，正好赶上这次苹果降价就入手了，苹果系统很完美，很流畅，没有卡顿现象，这款8p外观也比较经典，很大气，后壳玻璃材质手感很不错!当然，也一直很信赖京东，品质有保证!,5,5
12391703314,说真的，vivo手机就是好，用了很久了，切换软件不卡，而且手感不错，还有就是国产手机真的是越来越好了，值得购买，值得推荐！,5,5
12332206708,很好，官网查了一下序列号，显示&ldquo;请@您的iphone&rdquo;哈哈，说实话这是我第一次在京东买东西，感觉还不错，没有~的鱼龙混杂。,5,5
12366399857,外观还是很漂亮 手感很好 手机是全新正品 国行 查询过序列号 快递很快 当天晚上七点多下单 第二天九点多这样就收到了 用了一天感觉真不错,5,5
11632985209,用了一个月 确实很流畅。64G够用。玩游戏不会卡 但是耗电也很明显。支持快充。用ipad的充电头充电很快 基本上两小时能充满。也可以花二三十块钱在网上买个绿联的支持5V 2.4A的充电头。这是最省钱的实现相对快充的方案了,5,5
10976418523,以前一直都用的是安卓系统的手机，第一次使用苹果，的确ios系统比andriod系统流畅多了，系统反应很灵敏，外观时尚大气，和想象中的一样完美，而且现在的价格已经比官网上优惠了很多，很值得入手了,5,5
11360357145,京东送货速度很快，手机也查了  正品，黑色64G很漂亮，这是第二个手机在京东上购买了，很不错，目前手机电池续航能力，还可以，  新手机嘛，肯定刚开始续航  待机啊 这些很不错，网上说得苹果电池问题，也是有道理的，数据检测出来为准嘛，手机都是消耗品，更何况电池了，买了这么久才来评论，就是想给各位果粉们验证哈?,5,5
11510225684,白色很漂亮，颜值很高，平时用也很流畅，各方面都很厉害，目前直观上，就是觉得这块屏幕显示效果真棒，很符合我的要求，就是小贵啊,5,5
12166902446,手机也没比8大多少，用起来顺手，打字的话没有8顺手，太宽了单手操作不了了，摄像头也挺好，比7p清楚很多，色彩也鲜艳很多，满意,5,5
11003662909,"终于加入果粉大军，第一次买8p的手机，想想很激动
用起来虽然设置挺麻烦的，但是安全率挺高的，目前一脸懵逼，下了王者荣耀真是超级流畅！有空测试别的",5,5
12373134360,"趁京东苹果大减价的时候买的，一次买了两台8p.给老婆买了一台做生日礼物，然后给她同事代买了一台。都是打白条分三期免息。手机拿到以后都很满意。比xr好看多了，不但便宜还更好看，全面屏刘海屏丑#。运行速度也很快的。女生都很喜欢8P,毕竟外观好看。",5,5
11279192135,显示效果: 相当快，手机中no1 运行速度: 运速手机之王不解释 拍照效果: 清晰，够亮，够酷 电池续航: 一次一天不玩游戏 总结: 相当嗨的一次购物，价格实惠公道，物美价廉,5,5
11598446823,"很满意
从6sp换到8p，a11相对于a9的提升是令人震惊的
手机现在为止是问题的，到手没拆，先买了gsx验证，验明是全新无误才敢拆开包装。
黄屏问题在关闭真彩显示后也基本正常，外壳没瑕疵，是用到现在一切正常，一天中度使用1-2充，摄像头效果非常好，外放快6sp的两倍音量了。
金色真好看，融合了玫瑰金+金色的GOLD令人惊艳。
又信了把自营，没有令人失望。",5,5
11570504364,手感不错，背面非常漂亮，京东物流也很快，用了一段时间，感觉还是ios系统很好用。安卓用时间长了就想用用苹果的ios，换着用吧。就是充电太慢啦。其他都可以续航能力也不错！,5,5
10918808502,一直用6s到现在，新系统让手机存不了啥照片。。。新的手机手感很好，颜值很好，性价比也不错，到手价5788，，，下单后，第二天就到了，物流很快！官网验证是正品。。。最期待的是新手机的拍照，确实很强大！！！反应比之前的手机快了很多！！！,5,5
11379360841,收到货三天了才来评价，京东的质量还是好，买了几台苹果手机，都是正品，新的，没出什么问题。这台手机用着很舒服，电池续航能力也挺长，十分满意,5,5
12379251362,之前看评论一直不敢下单  后来朋友说靠谱  拿回来马上用网上找的方法各种检查  没任何问题  后来又玩吃鸡  果然没让人失望！玩起游戏特别棒  金色也很好看?    现在用了两天了  感觉很棒！,5,5
11012643152,8p对比之前6p，指纹识别秒开屏，电池容量超级耐用，听筒位置多一个喇叭，看电影听歌立体声，玫瑰金很好看，个人觉得是最好看的一部苹果手机。国行，完美。,5,5
12485829204,很喜欢 很给力  用这超级喜欢  比较顺手  打游戏挺流畅  吃鸡 王者荣耀了 都挺好   就是电池有点不耐用,5,5
11296668349,深空灰很漂亮，手感真好！因为手机壳和膜还没到，所以原厂的塑料没拿下去！各方面都没有问题，不错！,5,5
12421239555,拍照效果很好，外观很漂亮，各方面都不错，反应很快，不卡，很喜欢，价格划算，值得购买，电池用量也久。,5,5
12272827810,己是用第三个苹果手机，用一个星期才来评价手感很好！比安卓机好用多了，屏幕比6大多了??,5,5
12389059998,我是学生党，然后看到降价了所以才买的，看到很多评论，有好有坏，但是还是选择相信京东，到货的时候迟迟不敢激活，查看了手机的外观，是好的，然后盒子背后的序列号，还有型号，在没激活的前提下去官网查了，是正品，我才敢激活的，然后听我同学下载了个兔兔测评真机的，是真机，目前使用没什么问题，希望京东别让我失望！往后再追评！,5,5
10944036529,质量不错非常好，原来买了个四，4s现在买了个八匹，质量不错，特别好用又给加了400金，都特别好，笑红颜，售后也很好嗯颜色也很好，手感也不错，系统也特别好质量是我满意的，特别特别好，会继续关注的，售后太好了,5,5
12204565442,运行速度还是舒服 原来用的6sp感觉打游戏已经老了 哈哈 现在内存也够 外观很漂亮 总体感觉打游戏很流畅 iphone还是好用的 又哇李giaogiao,5,5
10978932941,"感觉这次抢购真是赚大了，苹果手机还是一如既往的好，从苹果4开始一直换到现在的8p。觉的还是苹果手机好用，以前用过的4，5s到现在家里的老人还在用。真的特别好。手机用两三年都不带卡的。好东西值得购买。

。",5,5
12499578953,看着这款手机挺久了       本来想着在SN上买的  后来对比了一下  好像京东的比较靠谱        就在京东下单了     发货真的很快     然后京东的快递也是很赞的     晚上下单  第二天下午手机就送到了      然后就是开箱看手机    iPhone8p的颜值真的特别高    背面的玻璃设计  真的很舒服      然后手机的系统  流畅度    屏幕显示效果   都是很赞的     用了几天来评价  完全没有什么问题   手机的电池也是很佳的  充满了  可以玩好久    很赞,5,5
12398782384,不错 高大上 屏幕也不错 电池也不错 很流畅 玻璃面的设计很完美 总之就是不错 价格也算便宜 满意的购物 凑够字了吗？相当我很累！哈哈哈哈我觉得自己是最可爱的人了！哈哈哈哈哈?,5,5
12424350966,用了好几天，很喜欢，很流畅，朋友帮忙查了一下，他们说是正品，目前没有任何的问题，很满意。后续就只能在用用看了。,5,5
12390050015,现在的品控确实不行啊，手机后盖缝隙里有灰尘 胶水，摄像头里有灰尘，一个电子产品而已，将就用了。再来说说颜色，首先深空灰比其他颜色相对比来说确实好看，更适合男性，显得比较稳重，成熟。尤其正面熄屏一瞬间犹如一件艺术品，一体感很强。iPhone的流畅度没话说，用起来还是那么的舒服。撑到5G全面普及还是一次性到位买256G的，物流很快，隔天就到。,5,5
10949739860,外观大小没什么变化，系统流畅，不像之前用的6PLUS卡得像狗，相机拍照像素很高，全玻璃机身好担心被摔，买了个手机壳，用上后瞬间好笨重??,5,5
12392905539,手机收到了，还不错，也查询了一下日期，没问题，电池比原来的6S强多了，系统也很流畅，目前没什么太大问题，趁着这个价格买下来的，纪念最后一款home键手机，一开始也是有所担心质量问题，用一段时间看看吧，目前是没什么毛病,5,5
12275560861,手机已经用了一段时间了，很不错，暂时没有出现任何的问题，早上出门满电，晚上下班回家还是有1半多的电，不玩游戏，基本生活常用的APP耗电还是可以的，棒棒哒！,5,5
11023252897,双十一抢购的，已经用了半个月了，确实很好用，系统相当流畅，反应超级快，玻璃面板很漂亮,5,5
11602829029,续航能力简直太强大，一天从早到晚出门根本不用带充电宝，几乎一直在玩，晚上回去还有一半的电。外观好看，说是金色，实际是金粉色，阳光自然光下是粉色，喜欢死了。,5,5
11279584277,给婆婆买的，手机背面是介于粉色和金色之间，很漂亮，婆婆蛮喜欢的，配个大理石的壳儿，方便加铁片车上用。,5,5
11815557595,买回来用了有小半个月了，不错很流畅很nice，比现在用的iPhone6相比简直是天上地下，全网通对电信卡支持也很nice，信号也很稳定，玩荣耀也没什么明显发热。值得购买，京东也非常给力，在外出差直接送到酒店里。,5,5
11837185173,买之前一直纠结买x还是8P，还来还是选择了8P，物流很快，下单第二天就到了，手机没瑕疵，反应很快，电池不玩游戏的话可以用一天有余。玩游戏看电影什么的手机不会发烫，而且放音乐得音质特别好。总的来说，目前很满意，红色8P很特别但是不张扬，女孩子用感觉还是不错的。就是刚买回来几天京东就降了200&hellip;&hellip;,5,5
10937622542,"【雷哥人帅货不多，预订了好多天，今天终于到了，黑色的很惊艳，双摄变焦，拍人跟美！！】
哎！哎！评错地方了，此用户撤回了一条消息
正文开始，手机很漂亮，第一次用苹果，研究了好久才搞明白，反应特快，比安卓快很多，大家都说要爱国，是没有错的，但是我们也要学学人家的长处呀，才能吃一智长一智呀！！",5,5
12460470330,挺好用的，机子爱思验过了，没什么问题，第一次在京东上买这么贵的东西，收货前很不安，现在心里放下了块石头，还不知道以后会怎样，先用用，打算用三年是没问题的。,5,5
12319348613,电池续航很好，基本工作一天下来，晚上睡觉还能剩30%左右的电量。像素比6s高很多&hellip;在x和8p之间徘徊良久，最后选择了8p，手感很好。,5,5
12335643636,快递是真心赞  第一次用苹果系统 突然觉得比安卓快   一直喜欢镜面这种手机  手感超好。,5,5
10909348247,话说这款手机还是值得入手的，手感超爽滑。。十块的防爆膜也刚好吻合，六期免息单是吸引我入手真正原因。。。没有瑕疵，如此完美假货也认了，基本是不可能的。。。物品虽好，入手需谨慎，开心就好。。。且买且珍惜。!,5,5
12391154690,入手8P，我的小6终于退休啦。用了一周了，说说使用感受，跟我的小6相比较，8p系统十分流畅，电池耐用啊?，金色也特别好看，物流也快，12号下单，13号就收到了。没有查序列号，因为我相信京东。各方面都满意啊，好了，不说了，我要去玩手机了。,5,5
11320923517,非常不错的8p、活动买的，以前用6s，大屏确实不一样，还有8p的手感也非常好。比较喜欢。京东买东西还是那么的放心！速度也快,5,5
12332206708,很好，官网查了一下序列号，显示&ldquo;请@您的iphone&rdquo;哈哈，说实话这是我第一次在京东买东西，感觉还不错，没有~的鱼龙混杂。,5,5
12235085463,手机用了一个多月啦，用着很好，运行特快，也很保电，不玩游戏，一天绝对没问题，还能剩30%多，绝对正品，希望以后没问题，相信京东，棒棒哒，还有灰色不错哦&lsquo;简单大方，大爱，买了就值啦，开心?,5,5
11360357145,京东送货速度很快，手机也查了  正品，黑色64G很漂亮，这是第二个手机在京东上购买了，很不错，目前手机电池续航能力，还可以，  新手机嘛，肯定刚开始续航  待机啊 这些很不错，网上说得苹果电池问题，也是有道理的，数据检测出来为准嘛，手机都是消耗品，更何况电池了，买了这么久才来评论，就是想给各位果粉们验证哈?,5,5
11510225684,白色很漂亮，颜值很高，平时用也很流畅，各方面都很厉害，目前直观上，就是觉得这块屏幕显示效果真棒，很符合我的要求，就是小贵啊,5,5
11171127284,配送超快的，京东的物流真心强。检查外观一切正常，手感一级棒，很漂亮，待使用后再来补充使用感受。,5,5
12381811191,运行速度很快，手感不错，比我的苹果6sp快多了。不知道苹果xs，咋么样？都说xs信号差，有没有大神告知下！,5,5
10937593763,老婆用了两年的6s终于可以退休了。8p颜值很高，256g双11活动6738入手，性价比超高，老婆很喜欢。用一段时间后再来补充评价。,5,5
10901327684,手机配送速度很快，今天刚拿到激活用了大半天，很多情况还不能客观的评论，但是现在用的感觉是A11的CPU的确强大，速度很快，使用情况用过一段时间之后再来追评。,5,5
11451135576,颜色好看，非常喜欢，京东物流很快，售后服务及时，收到手机后外层塑料薄膜没去掉就试用，感觉听筒声音太小了，于是申请售后，很快就来了电话，薄膜去掉，声音正常，简单问题快速解决，京东大赞！因为光线原因，实际颜色美拍出来！,5,5
12016152250,挺好用的，物流很快，第二天就拿到手了，刚开始不会用，琢磨了一上午才知道怎么用?  还好啦，手机有点重，颜值不错，很快就能上手！,5,5
11818200285,手机完好无损没有瑕疵  特别满意 运气好哈哈哈 运行也很快 很好看 特别喜欢 还没完全上手正在适应中,5,5
12413802149,从小屏的6s换到5.5寸的8p看视频打游戏都很舒服，这最后一台经典外观的8p再战多几年问题应该不大，另外续航比我那6s强多了，这个才是我最喜欢的，6s续航真的无语&hellip;总之8p好评！,5,5
12425983271,全新正品，很好，和我朋友的官换机一对比，明显能感觉出质量的差距，色调和触屏的水很深，软件完全测不出来，但是一对比。真假立判。快递小哥，人也不错，物流及时。,5,5
12098911623,电池续航特别久，出去玩一天，玩到晚上11点都还能胜四五十个点，充电速度也可以，打游戏特别流畅，拍照像素也不忙特别清晰,5,5
11970255527,用了一个多月了。性能良好。苹果的屏幕显示真的不错。可以感觉周围环境的光来改变。让眼睛看着很舒服。电池的话还是算耐用。就正常使用。不玩游戏。用一天是一点问题没有的。最后说一下颜色。我个人是挺喜欢红色的。很耐看?,5,5
11277738298,第一次在京东买手机。我一开始怕是买到假的，出乎我的意料。没想到这么好。也不是什么翻新机和二十机。玩什么都很顺畅。不错。手机的电很耐用。支持京东。越做越好。,5,5
12470101422,使用半天，我要开始评价了，机子是2019年1月生产的，外观无划痕，摄像头没有灰尘颗粒！！品相完美！沙漏验机全新机器，没有换过任何东西！百分百原装，屏幕是东芝的，很不错，信号也很好，很满意！,5,5
11037585656,妈妈用了一段时间了，她说很不错！拍照清晰，操作简单，用几年也不会卡，满意！,5,5
11301682820,刚收到货手机充电的地方有点瑕疵，联系客服跟换了一台，今天刚收到货激活看了下，目前很好，激活日期也是对的，不错！送给老婆的，很喜欢！,5,5
12304063625,手机用了一段时间了，前一个是苹果7。个人觉得还是7的上手感觉比较舒服，虽然只有0.4毫米的厚度差距，而且plu**较大，单手还不太好操作&hellip;&hellip;总之外观我更喜欢7。再说说手机性能，可以说是非常好啦，很流畅，性能非常强！,5,5
10893377840,手机很快，很好，运行速度那叫一个赞&hellip;&hellip;美中不足太沉了&hellip;比原来的6p沉好多&hellip;握在手里打字手都酸了&hellip;但是总体来说很不错&hellip;就是略重一些&hellip;速度和内存绝对杠杠的,5,5
12416520358,之前一直在用安卓的，突然想试试苹果的，在买之前，对比一下苹果的手机，8p比较值得买，拍照很清晰，屏幕分辨率也很好，电池用得不是很长时间，希望续航能力增强,5,5
12485971610,用了很久后来评价的，说到机器我不懂，女生对电子产品本身也不那么精通。对这个机器的评价是拍下出货快京东服务好，到手机器没有伤，目前为止机器速度快，电池抗用。整体来说很满意，我觉得手机能买到可心的很不错了，好用就行不能吹毛求疵，非要这测试那测试的。,5,5
12305027286,买回来还担心会不会有质量问题，或者说买回@。到手后用了一星期，发现那些担心根本就是多余的，手机流畅度真的没的说，质量好，边框无开缝，京东商城的东西还是值得信任去购买的。,5,5
12034245385,买之前一直在iphone x和8plus之间纠结，x偏小一点，更好看一些，但是续航不如8plus，和iphone  x一样的配置，而且价格便宜些，售后更方便。8p的双面玻璃很好看，媳妇用着很开心，哈哈哈哈哈。满意！应该会比安卓机更耐用一些！,5,5
12481440960,还不错，是jdi的屏幕，19年生产的，现在买的应该大部分都是jdi的屏幕。从安卓转来的，感觉安卓的流畅度和ios差不多，没感觉ios有吹得神乎其神的超流畅。好了，买来之后把所有的都该关的差不多了，准备养老了。还有现在的全面屏技术真的很不成熟，还是喜欢16:9的屏幕看番剧，不喜欢看视频有两条大黑边QAQ。今年就以路人身份吃瓜看看各大手机产商大战了。另外附上几张图,5,5
12499255535,手机使用挺好的，比以前的相比很快的，感觉非常很舒服，手机屏幕很大，看东西都很舒服，很清晰。真的特别好，非常的舒服，感觉很好的。哈哈,5,5
10942063139,手机很好，没有发现问题，最重要的是京东客服非常不错，有问题能及时解决。上一部手机是5s，服役了整整三年，没有出现任何问题，圆满完成任务。,5,5
12378741113,非常好的一次购物体验！8P的性价比果然很高！续航时间比之前的7P强了许多！灵敏度流畅性也有明显的提升！争取用的5G手机上市！,5,5
12434241832,整体很不错，速度也算是够用了，打游戏也没问题。整体不错,5,5
11336807379,屏幕效果非常的艳丽，好看，颜色非常的逼真，外观看着非常薄，非常的有舒适感，嗯，双面玻璃这个故事很不错，苹果就是就是刘超度也好，好用，非常的好用。,5,5
11997571159,"手机用了20天啦才来评价，总体来说比较满意，运行流畅，电池也可以，比较耐用，比之前用的6s好多了。
手机很漂亮，手感好，比较满意
就是玻璃后壳比较容易沾指纹而已",5,5
11565570194,首先样子很好看   这个金色比以前的金色好看很多     挺流畅的    最满意的应该就是拍照的人像模式了   出去玩的时候拍出来都有影楼效果     就是能不能再来一次分期免息啊   还想再买一个呢,5,5
12484048117,第一次在京东买手机，头天下单第二天就到了，包装还行，没有损坏，朋友帮忙开箱验机，是2019年薪生产的，保修期也是一年，8p老公也很喜欢，大小正合适，手感很好，非常满意，先期好评，在用些日子再来追加吧。,5,5
12213560953,"买的很划算，包装很简单，特地用了十来天才来评价。显示效果:屏幕显示效果很好，非常清晰。运行速度:运行速度很快。玩游戏也很顺畅,拍照效果:拍照效果很好，像素好,拍人都很好看。电池续航:到是一般，反正一天一冲，查过了，是新机",5,5
11351988097,本身有一个mate9，买这个是用来玩的，用了两个星期了，还是很好用的，基本就用来照相了，续航也还可以。头一次用苹果的手机，感觉还不错。,5,5
11793230595,发货很快，银色很漂亮~屏幕大的看起来很爽，到货第二天就开始用起来看zh了，画面颜色很好，声音也没问题。运行速度也很快，完全不卡顿。拍摄照片色彩也不错。听歌戴上耳机音效很棒，爱了！！！！！而且银色的背壳真的很好看，就是白色，周围朋友看了都很喜欢！！！！,5,5
12207250623,"用到现在没出现问题,期待质量杠杠的。双十一拍
的价钱很实惠,挺好看的,手机性能挺好的,外观
漂亮,大爱,好看的很手感好,很满意,手感好
运行速度快。手感很好,速度快。",5,5
10926672667,头天下单，第二天手到了，苹果八也是很漂亮，而且一直用开苹果，系统流畅度，安全性一直都让人安心,5,5
12500705258,正品机，这段时间一直在用，在官方也查了是正品，操作很流畅，拍照色彩也很正，玩游戏吃鸡，王者农药都很完美。唯一不太满意的是原装充电器充电比较慢，玩游戏稍微费电，如要待机的话一天也用不了3%的电。物流也非常快，拍下第二天就送到！,5,5
12449526095,做工优秀，手感非常棒。关键是大内存，系统特别流畅。现在购买价格很实惠。,5,5
12371991396,手机真心超赞，趁着年货节入手！体验了游戏，音乐，拍照，真的很值，大家可以放心购买，而且正品有保障，确实不错！,5,5
10924552837,"非常强大的一款苹果8p。黄屏是可以调的，电话声音大。给力。 震感强烈，话不多说上图。就是不喜欢刘海x。A11仿生芯片比7强大多了。 

cqy：772528496",5,5
11394516194,手机3月16号买的 用了快一个月了 感觉非常棒！ 作为一个来自安卓的用户 沉迷苹果颜值以及系统无法自拔 打游戏太棒了。一开始还担心手机不好 拿到之后才发现担心都是多余的哈哈哈啊,5,5
12454453775,上午10点下单，下午17.30就到了很快，买就个手机就是为了吃鸡，很流畅，拍照很清晰，18年12月底生产的，买回来自已激活的很好，是正品，外观很漂亮！！！满意的一次够物,5,5
12113825908,速度也太快了吧晚上下的单第二天早上就给我发消息去楼下拿快递开心到炸专门发~表白京东了呢手机外观没有什么问题已经@下软件使用了手感很好虽然有些东西不是很熟悉用个两天妥妥的第二次在京东买电器电脑也是在京东买的以后会经常来的,5,5
11756603401,6sp换的8p，样子差不多，用iTunes将手机备份导过来，媳妇说这不完全跟6sp完全一样嘛~玻璃被屏还是很好看的。京东物流一如既往的赞，早上下单下午到货~,5,5
11107073771,一打开盒子。真的很惊艳。手机是新机。 没激活过的。  一拿到手直接激活。手机很流畅。刚下载的荒野行动第一把就吃鸡了。 大爱,5,5
10816571073,第一次用苹果，感觉比媳妇6S手感好。左上角看着间隙稍微大点，那放大镜看的。其余都很好。,5,5
11872203817,手机刚开始用。 拿到手机贼激动 本来以为会买到官换机。或者翻新机。看呢些评论都快把我你吓死了。到拿到之后查看一下没有一点问题。很好。 续航可以。像素还原现实很好。 处理器很强大。一点都不卡。下了一个吃鸡玩着贼爽、外观完好无损，包装也就呢样。一般般。第一次用苹果。目前体验很好。,5,5
11654257445,"显示效果: 像素非常好，
 运行速度: 运行非常快，内存大。
 拍照效果: 自拍照美美的，
 电池续航: 电池耐用。
 总结: 宝贝非常好，用了两天才来评价。物流也快，",5,5
11908552795,期待已久的苹果机，本来准备买新机的，结果出来了并不满意，还是选择了8puls挺好用的，第一把游戏就吃鸡了，游戏手机，京东小哥也很给力。,5,5
12501566307,手机上午买下午就到了，很快，手机降价后买的，用起来性能还是很不错的，起码体验感比较流畅，相信京东官网可以买到正品。黑色超酷，适合男生，这次8plus做工很精致，前后玻璃材质，无论是看起来还是摸起来都很舒服。不知道这么多字可不可以作为优秀评论。,5,5
12388095625,手机很不错。当时想买黑色的结果断货了。只能买银色的 其实是白色的。很不错哦。很好看。 查了 正品  第一次用ios系统不太适应,5,5
12012789728,很快就到了！数码品就数京东最快了！手机全新未@开封！外观完美，屏幕显示正常，到手开机有88%电量，生产日期是18.9.9就是上个月，正是苹果8的主板更换的时间范围之外！真香啊！开机测试各功能正常！买正品上京东自营！呵呵,5,5
12121949290,快递速度是相当的给力！当天就收到了！是从6换8p手感是相当的不错！就是挺重的！有感觉！很是流畅！过段时间再来追加！,5,5
12101680699,特意用了几天过来评价，几大优点：1.金色颜值妥妥的，吸引眼球。2.运行速度超快，A11芯片还是很给力的，相机效果也很棒。3.电量方面，大电池容量还是值得信赖的，重度使用一天一充，不过不失，总体还是挺让人满意的。,5,5
12498422003,之前看评价不敢买，后面问了同事，说京东电子产品可以买，这才下单了，因为在用手机，所以手机图片就不副了，手机很好用，买回来同事都说样子很漂亮，喜欢,5,5
11944492539,"首先说一下物流特别特别的快，当天早上买的，下午就收到了，然后说一下物流很严谨，在拿快递之前都会发一个验证码，毕竟是贵重用品，这样一来防止拿错，这种做法很好，拿到手机之后迫不及待的试了一下，首先包装很好，没有损坏，送了原装的耳机和充电器，版型很好看，拍照特别好，手机到手,全新未拆封的,查了下序列号全新手机,昨天拍的今天到的,速度超级快!价格实惠,推荐购买物流非常快,快递员很负责任。手机整体感觉很漂亮,系统操作很流畅,手机整体手感很好,性价比还是很高。到了 iPhone 8 这一代上，因为玻璃背板的加入，iPhone 的背部终于完璧无瑕。让人略感意外的是，iPhone 8 plus双机背部仅有一个苹果的 logo 和一个 iPhone 的标识，除此之外再无其他图案或文字，这样一来，整机也显得更为简约。最后说一下照相的像素，亮点就在照相，iPhone 8 Plus采用后置双1200万像素摄像头，并且在人像模式拍摄中新增了&ldquo;人像光线功能&rdquo;，用户可以通过控制光线来改变成像效果。真的很好，炒鸡满意。",5,5
11959377517,iPhone不是吹的，无论开多少后台都不会出现卡顿的现象，屏幕清晰度非常的高，触感也是一流的，网速正常，只要不是网络不好网速都十分快，音质更不用说，清澈温柔，系统运行速度也是十分的快，即使用了很久也会依然流畅。,5,5
12201873715,运行平稳，系统运行速度很快，尺寸和金属质感符合人机工程学，长时间运行，没有明显发热现象，充电速度很快，待机时间很长，连贯通话，可以4小时候左右，待机48小时，价格赶上双十一，很合适,5,5
10962197333,第一次用苹果手机，这款8p256，玩起来很爽，外表高大上，好多功能也很棒！双十一京东的大幅优惠措施让我动心下手了，哈哈！早买早享受，早买多优惠！谢谢京东！,5,5
11842373004,一直想换手机，纠结好了，相等9出来再看，还是没有忍住。查看了手机一切挺好的，查了序列号是正品，手感很好，很满意。苹果手机还是比国产好用一点点，满意。,5,5
11742343853,手机系统运行流畅，不卡顿，屏幕分辨率很高，长时间使用，电池没有发热现象，待机时间不错，手机外壳的工艺很好，质感好，手机大小刚刚合适，符合人机工程，完美的体验,5,5
10984126200,收到已经用了一段时间了，好几年了，苹果粉&hellip;&hellip;从4一直到现在&hellip;&hellip;&hellip;京东靠谱，一直都是京东买，比实体店便宜&hellip;&hellip;而且送货上门，有问题还能退换货，而且是上门取件，服务真是好，而且超级方便&hellip;&hellip;手机好用，包装也特别好！老公一开始一直舍不得买，买回来用了一段时间是真好！家里东西基本都是京东买的，很靠谱，方便，服务好送货上门！价格透明合理！,5,5
11674065827,第一次用苹果手机，感觉特别棒，不卡。也流畅，相机也不错。红色也是今年的特别款，618还有活动。过了618就恢复原价了,5,5
11262229619,拿到货仔仔细细里里外外看了一遍，没有瑕疵，激活以后试了声音，也没有出现什么电流的声音  喜欢苹果的系统，不卡顿，很满意啦,5,5
12013641857,是正品。使用也流畅。快递速度非常快，显示很棒，无色差。 运行速度： 滑行速度也很敏捷 拍照效果清晰。 电池续航： 开机后就充满到现在还有一半的电。电池很耐用，玻璃屏，可以照相，拿到手上很好看，手感很不错，性价比很高 运行快 小巧精致 拍照摄影都很清晰 完全不卡 用得心情非常好 个人觉得手感很棒 值得入手哦 价格也很实惠，苹果不会要你失望，京东值得信赖，可以放心购买,5,5
11686606581,特别喜欢，大爱，手感特别好，大小尺寸合适，而且像素非常高清，太漂亮了,5,5
12361910810,手机收到了，一眼看到就感觉到好机了，京东自营店直得信任，包装很好原封不动，上午下单下午到，自营店就是不一样，一直以来都是在京东自营店选购，下次继续京东自营店，用一段时间会追评！,5,5
10812038973,本来22号晚上5点抢的，说到30号才能发货，都想退了，犹犹豫豫一晚上，没想到第二天下午竟然到了，我草，什么速度，想想还是留着吧，机子颜值很高，外观没任何毛病，对于跑分也是203133.对比了下贴吧其他用户，感觉差不多，又买了很多配件，希望京东能带来更好的购物体验，买电器，上京东，我还是比较放心的，希望iPhone8plus能够我带来发发发的好运气！最后也祝自己能够发财，京东做的更好！,5,5
11612811664,效果特别好，运行很流畅，玻璃后壳手感很好，颜色显得浅了些，但是看着挺新颖的，大小正合适，单手操作也没有压力，屏幕效果好，应用飞快，真不错！,5,5
11830287223,"说一说为什么买iPhone
1.久用不卡，三年以上无压力，仅需更换电池
2.不落时，13年的iPhone5s还能打王者荣耀，还能更新ios12，反观那些机海战术的其他厂商呢
3.安全，封闭系统提高了安全性，现在移动支付普及，我觉得安全很重要，敢问所谓用后台病毒的不法分子，你能耐苹果何
4.流畅，迅速，apple最新处理器相比同期安卓旗舰处理器，差距你们都知道，iOS对比安卓最流畅，差距你们也清楚
5.做工精致，自5起，标配防水，自6s起，标配3dtouch，手机使用很久，划痕很少

（以上说的都是从整体看，非要举出特例喷我，请住嘴，支持安卓，就快快离开这个页面）",5,5
12505516078,已经第二次回购了，非常满意。好评,5,5
12505467606,买了好几次了，家人都很喜欢，主要系统流畅，拍照好。,5,5
12505428709,京东值得信赖，买东西都在京东、很满意、价格公道、,5,5
12505374353,手机贼好用 已验是真机 京东物流真的快第二天就到了 性价比真的炒鸡高 而且没发现说的那些屏幕问题 可能我运气好吧hhh 推荐购买,5,5
12505333935,很不错，很喜欢银色，是正品啦一直相信京东,5,5
12505118417,第一次在京东上买手机，这次购物体验挺愉快的，手机各方面也都不错，也查了序列号是没激活的新机，挺满意的，手机也没有瑕疵，,5,5
12505094361,手机到手几天了，速度非常流畅，继续用,5,5
12504962832,物流超赞，快递的小哥服务态度也很好,5,5
