cus_id,comment_time,comment_star,cus_comment,kouwei,huanjing,fuwu,shopID,label,year,month,weekday,hour,comment_len
の那諾の,2016/12/4 22:06,sml-str40,每次 去 人 都 很多 这 几天 去 了 三次 双皮奶 冻 的 比热 得 好吃 黑芝麻糊 很 一般 牛 三星 味道 是 好 的 就是 吃 完 感觉 腻,很好,很好,很好,518986,4,2016,12,6,22,53
爱吃的国王,2016/12/3 21:51,sml-str40,看 单子 点 的 可 选太多 简直 要 得 选择 恐惧症 点 了 几款 推荐 的 结果 糖 不 甩 和 薄 撑 都 是 糯米 类 的 撞 了 更 推荐 薄撑 里面 的 夹心 是 花生酱 还 有点 脆脆 的 口感 很棒 糖 不 甩 其实 就是 芝麻汤圆 上面 撒 了 很多 糖 混 着 黑芝麻 馅儿 有点 太腻 了 没 吃 完 双皮奶 奶味 挺 足 还 可以,很好,很好,一般,518986,4,2016,12,5,21,193
颐寜Elaine,2016/12/3 20:24,sml-str40,点 了 凤凰 牛奶 糊 和 姜汁 撞奶 都 很 不错,很好,好,一般,518986,4,2016,12,5,20,17
k王_1682,2016/12/2 19:35,sml-str40,逛 上下 九 步行街 逛累 了 到 南信 找 位置 坐下 位置 很 好找 店铺 人气 大旺 环境 好 服务 好 有 甜品 或 咸点 既 是 牛奶 专业 自然 甜品 为主 招牌 芒果 伴 双皮奶 奶味 浓 口感 细滑 好吃 南信 姜撞奶 浓浓 姜汁 味 入口 滑南 信艇 仔粥料 足 份量 够 很 好吃 老字号 店 总体 出品 不错,很好,很好,很好,518986,4,2016,12,4,19,188
小帆帆1221,2016/12/2 9:05,sml-str40,跟着 导航 过来 的 店 很 好找 就 在 大 马路边 上 晚上 十点 多去 的 还 客流量 超级 多得 跟 别人 拼桌 坐点 了 一个 双皮奶 和 姜撞奶 双皮奶 浓 稠度 很 高奶味 很 好 真是 又 香 又 滑 浓郁 可口 非常 好吃 以后 一定 还要 来 吃 姜撞奶 跟 双皮奶 相比 很希 因为 姜 的 缘故 比较 暖 胃 但 个人 不 喜欢,很好,好,一般,518986,4,2016,12,4,9,191
欧猛啊猛,2016/12/1 22:39,sml-str40,我 中 了 一 蛊 叫 广州 的 毒 之前 几次 来 的 时候 还 不够 成熟 现在 我 已经 可以 自己 寻找 吃货 的 乐土 了 路过 两次 我 终于 忍不住 进来 再 吃 一碗 姜撞奶 原来 姜撞奶 的 奶 是 水牛 的 奶 啊 我 就 觉得 很嫩 很 爽口 呢 但是 没有 明记 的 姜味 浓 仁者见仁 智者见智 吧 我 更 偏爱 一口 辛辣 少些 奶味 的 明记,很好,很好,很好,518986,4,2016,12,3,22,204
奇奇爱吃cenji,2016/12/1 17:03,sml-str40,上次 来 广州 因为 大 包小包 的 关系 不 方便 到处 逛 就 只 在 莲香楼 匆匆 吃 了 一顿 早茶 就 撤 了 这回 广州 出差 必须 上下 九 好好 走 啊 哈哈 从银记 肠粉 出来 旁边 衣服 买买 饮料 喝喝 好 不快 哉 走 呀 走 就 看到 了 南信 据说 是 个 百年 老字号 太牛叉 了 下午 四点 竟然 座无虚席 而且 堂上 大多 都 是 广州 当地 的 老年人 在 闲聊 红豆 双皮奶 冷 的 应该 是 店里 招牌 之前 其实 对 双皮奶 无 感觉 得 粉味 很重 而且 没 比 别的 甜品 好吃 到 哪里 去 更 喜欢 类似 于 焦糖 布丁 之类 的 不过 他们 家 的 却 让 我 大为 惊喜 丝毫 没有 奶粉 那种 香精 味 天然 的 奶 香味 浓郁 度 喜人 一勺 挖下去 感觉 半圈 会 塌陷 和 果冻 那种 一刀切 下去 干净利落 那种 的 完全 不同 一直 觉得 上海 的 甜品 也 不差 但 也 从没 在 上海 吃 到 过 这么 好吃 的 双皮奶 第一 勺 下肚 那个 瞬间 有种 打包 十盒 回 酒店 慢慢 吃 的 冲动 个人 纯属 娱乐,非常好,一般,一般,518986,4,2016,12,3,17,429
kiko_777,2016/12/1 10:02,sml-str40,来 广州 之前 看 攻略 就 很多 人 推荐 所以 特意 找 来 上下 两层 人 超级 多 门口 都 坐满 了 人 等 着 拿 外卖 的 上来 楼 好不容易 找到 了 空位 超级 挤 桌子 之间 的 距离 超级 近点 好 之后 也 等 了 好久 才 上 的 端上来 的 时候 上面 都 盖 着 铝 的 盖子 包括 服务员 的 衣着 都 有种 以前 年代 港台 连续剧 里 的 那种 感觉 红豆 双皮奶 要 的 热 的 吃 第一口 就 惊艳 了 奶 香味 很 重 口感 顺滑 很嫩 一份 看着 小小的 但是 很 厚实 有点 管饱 的 来 吃 之前 觉得 双皮奶 自己 也 会 做 能 有 多 不 一样 吃 过 之后 觉得 真的 是 不 一样 的 椰汁 双皮奶 走 的 时候 又 打包 了 椰汁 双皮奶 和 原味 双皮奶 带回 上海 第二天 吃 也 很 好吃 椰汁 味 很 浓郁 觉得 双皮奶 还是 热 的 比较 好吃 奶 香味 会 更加 浓郁 一点 姜撞奶 第一口 可能 会 觉得 姜味 太重 但是 会越 吃 越 好吃 奶 和 姜 的 比例控制 的 很 好 微微 有点 凝结 又 不会 像 双皮奶 那么 厚重 吃 两口 姜撞奶 再 吃 一点 双皮奶 嘴里 微微 有点 辣 的 感觉 很 好 虽然 人 很多 环境 很 嘈杂 乱乱的 还是 推荐 大家 来 吃 一下 的,非常好,一般,一般,518986,4,2016,12,3,10,476
馋嘴猫儿_619,2016/11/30 14:06,sml-str40,点 了 红豆 双皮奶 芝麻糊 头 一口 好香 啊 吃 到 最后 感觉 有点 腻 建议 改成 小碗 没 等 吃腻 就 没 了 店面 很小 服务员 的 态度 超差 而且 服务员 的 年纪 都 挺 大 的 我们 是 晚上 去 吃 的 人 很多 点餐 要 到 吧台 还有 很多 品种 都 卖完 了,很好,一般,一般,518986,4,2016,11,2,14,166
EdwinaKnight,2016/11/28 13:15,sml-str40,冻 的 双皮奶 一点儿 也 不 好吃 还是 点热 的 最赞,很好,很好,好,518986,4,2016,11,0,13,21
jessie608,2016/11/27 21:46,sml-str40,来 广州 怎么 能 错过 上下 九 步行街 呢 来 上下 九 怎么 能 不吃 南信 呢 位置 很 好找 门口 人头攒动 有 甜点 和 咸点 不过 既然 是 牛奶 专家 自然 甜品 是 招牌 啦 芒果 伴 双皮奶 和 南京 吃 的 双皮奶 果真 差别 很大 奶味重 口感 细滑 浓郁 南信 姜撞奶 是 用水 牛奶 冲 姜汁 的 方法 制作 浓烈 的 姜汁 辣味 入喉 极 滑 美味 强烈推荐 药制 龟苓膏 有 蜂蜜 桂花 蜜炼 奶 可 搭配 点 了 炼奶 和 桂花 蜜 都 很 好吃 南信艇 仔粥 分量 超足 有 鱼片 鱿鱼 圈 油条 等 很 好吃,很好,很好,很好,518986,4,2016,11,6,21,272
莲藕仔婷婷,2016/11/27 19:39,sml-str40,非常 出名 的 甜品店 传统 的 广式 甜品 红豆 双皮奶 是 我 的 爱 啖 啖 牛奶 味 超香 不过 价格 真是 越来越 高 了 地方 太窄 了 楼梯 也 小 经常 人 都 转 不过 身来 尤其 是 周末 的 时候 简直 是 挤 得 走不动 了 可惜 只有 一家 店 如果 开 在 其他 地方 应该 也 很 旺,很好,好,好,518986,4,2016,11,6,19,174
halokt.,2016/11/27 17:44,sml-str40,以前 孕期 超爱 吃 这里 的 双皮奶 老公 几乎 每天 都 给 我 带 一碗 几年 没 吃 了 现在 觉得 不 好吃 了 以前 奶香 很重 现在 变 了 味,很好,很好,好,518986,4,2016,11,6,17,55
UVYoghurt,2016/11/27 0:52,sml-str40,好吃 狂赞 在 广州 可以 每天 吃 不腻 服务 和 环境 不 讲究 了,非常好,一般,一般,518986,4,2016,11,6,0,26
热热惹惹9,2016/11/26 23:37,sml-str40,下辣 么 大 的 雨 人气 还是 辣 么 旺 啊 中式 复古 招牌 在 这 一路 的 店里 还是 比较 有 质感 的 门口 各种 荣誉 哇 就 为了 点 一碗 双皮奶 不 容易 啊 可是 为什么 觉得 并 么 有 很 好吃 原味 的 我 竟然 吃 出 了 一点点 姜 的 味道,很好,非常好,好,518986,4,2016,11,5,23,167
testererereredr,2016/11/26 23:05,sml-str40,香芋 绿豆沙 甜度 适中 绿豆沙 夹 少部分 完整 的 绿豆 香芋 块 软 糯不粉 另外 里头 还有 莲子 等入 嘴后 散出 特有 芳香 味 椰汁 菠萝 西米露 就 这 三样 材料 了 菠萝 偏酸 但 西米露 炖 得 很 软 入口 能化开 还行 就是 店铺 估计 为了 盈利 已经 把 炒粉 牛杂 饭面 等等 都 开始 卖 了 店 里面 空气 不通 人 又 多 有阵 怪味 而且 没有 信号 也 没有 人多 等 很 久 还是 好好 做 甜品 吧,很好,差,一般,518986,4,2016,11,5,23,232
emily森木木,2016/11/26 21:20,sml-str40,小吃街 最后 的 主题 是 甜品 南信 牛奶 有名 很久 最 主要 是 牛奶 品质 保持 的 好 每次 来 吃 不 失望 杨枝 甘露 用 的 是 菠萝 和 芒果 酸甜 口感 开胃 双皮奶 肥嫩 甜腻 要配 茶 奶茶 是 甜味 的 更 喜欢 不 加糖 的 港奶 但 依旧 奶香 十足 牛奶 的 功劳,很好,很好,很好,518986,4,2016,11,5,21,142
MaggieMeizhai,2016/11/26 10:14,sml-str40,又 是 一家 老店 上午 去 的 竟然 人 海 不少 想 去 吃 甜品 要 了 站牌 的 红豆 双皮奶 还有 一个 牛奶 绿豆沙 双皮奶 非常 浓郁 的 奶 香味 非常 好吃 而且 很大 一碗 很 实在 绿豆沙 上面 是 奶 下面 是 很 细 的 绿豆沙 很甜 做饭 后 甜点 一定 非常 好吃 它家 有 二楼 不过 竟然 没有 卫生间 都 是 圆桌 要 拼桌,很好,很好,非常好,518986,4,2016,11,5,10,197
MissMiaV,2016/11/25 23:25,sml-str40,第三次 来 了 双皮奶 的 却 香浓 对于 内地 的 孩子 这样 的 味道 很 难得 可是 我 对 甜食 不 偏爱 也 就 更 导致 对 甜食 的 挑剔 不爱 吃 甜 的 三个 人分 一碗 都 够 了 如果 点 了 双皮奶 再点 牛 三星 未免太 腻 太腻 嘿嘿,非常好,很好,好,518986,4,2016,11,4,23,88
就喜欢换名字,2016/11/25 22:03,sml-str40,广州 珠海 之旅 缘由 来到 广州 的 第一顿 因为 住 在 上下 九 附近 就 到 上下 九来 走走 地理位置 在 上下 九 步行街 走 一 走 就 能 看到 了 非常 好找 环境 店铺 门牌 很大 店 也 挺 大 的 人 多 的 时候 会 需要 拼桌 十点 多 在 店里 人 还是 很多 口味 就是 冲着 双皮奶 来 的 点 了 三个 双皮奶 原味 双皮奶 的 奶味 很重 非常 厚实 姜撞奶 姜 的 味道 不算 很冲 可以 接受 但 同时 也 能 吃 出酱 的 味道 椰汁 双皮奶 比较 普通 更 喜欢 原味 的 一碗 吃 下去 觉得 还 挺 腻 的 觉得 人 吃 一碗 就够 啦 店里 信号 没有 只能 显示 就 上 不了 网,很好,很好,很好,518986,4,2016,11,4,22,317
Haruka暖,2016/11/25 9:16,sml-str40,店面 装修 古香古色 双皮奶 尝 的 热 的 超 好吃 有 淡淡的 椰汁 香味 入口 滑爽 不 油腻 要不是 第二天 早 走 真想 再 来 二刷 服务员 会 帮忙 找座 拼桌 也 会 送 上 凉茶 下次 来 广州 一定 会 继续 吃,非常好,很好,很好,518986,4,2016,11,4,9,83
雪儿姑娘m,2016/11/24 22:25,sml-str40,每次 到 这里 来 都 十分 火爆 这次 来 也 是 一样 人山人海 要 等位 等 了 十几分钟 和 别人 拼台 的 我们 两个 人 就 吃 了 双皮奶 和 鱼蛋 双皮奶 真的 非常 棒 奶味 够香 入口 即 溶 吃 完后 还 剩有 淡淡 奶味 鱼蛋 够 弹牙 味道 也 不错 十分 赞 每次 来 都 要 吃,非常好,很好,很好,518986,4,2016,11,3,22,175
猫小弋,2016/11/23 20:20,sml-str40,朋友 带 我 来 的 听 她 说 很 好吃 里面 人 更 多 很 有 吃 东西 的 氛围 听说 她们 家 双皮奶 很 好吃 于是 就 点 了 双皮奶 还有 热 的 等 了 接近 十分钟 味道 很 正宗 真的 很 好吃 价格 也 很 亲民 旁边 很多 人 吃 粉面 什么 的 看起来 也 很 好吃 下次 有 机会 再来 吃,非常好,很好,很好,518986,4,2016,11,2,20,176
主路先行,2016/11/23 9:31,sml-str40,吃 了 双皮奶 姜撞奶 芋头 绿豆沙 姜撞奶 没少放 姜汁 味道 很浓 芋头 绿豆沙 里 放 了 百合 双皮奶 中规中矩 去 了 两次 都 是 晚上 九点钟 左右 人 很多 比较 拥挤 基本 都 要 拼桌,非常好,好,非常好,518986,4,2016,11,2,9,80
长身体的小腊肉,2016/11/22 8:32,sml-str40,在 上下 九 又 是 国庆 来 的 所以 五点 多 六点 的 时候 排队 的 人 真的 很多 真的 好奇 为什么 这么 火 的 店 不 弄 个 排队 软件 什么 的 因为 排 了 队 所以 想 说 如果 有 想 吃 的 就 全部 点 了 哦 对 了 还是 拼桌 的 姜撞奶 是 直接 做好 端上来 的 姜味 很浓 但是 奶味 稍弱 了 点 吃 完后 口里 没有 奶香 双皮奶 照例 没有 冰 的 一般 吧 红豆 菠萝 冰 就是 菠萝 罐头 加上 红豆 加 糖水 一般般 不 推荐 老店 东西 算是 中规中矩 可以 来 试一下,很好,好,好,518986,4,2016,11,1,8,248
peaceminusone_$,2016/11/20 11:02,sml-str40,很多 人奶味 很浓 很 稠 值得 一试,很好,很好,很好,518986,4,2016,11,6,11,16
ComicKuso,2016/11/18 23:29,sml-str40,国庆 去 的 人 多 到 爆炸 啊 很 艰难 才 找到 位置 点 了 芒果 和 红豆 的 之前 已经 吃 过 很多 东西 了 实在 吃不下 别的 了 比较 惨 的 是 人太多 冰镇 的 没 了 并且 上 的 特别 慢 应该 是 在 现蒸 等 了 快个 小时 才 上 的 但是 真的 爆 好吃 啊 奶味 怎么 会 这么 浓郁 搭配 芒果 真的 好吃 哭 了 然后 十一 还 挺 热 的 就 这么 把 一碗 热呼呼 的 奶 糊糊 干完 了,非常好,好,好,518986,4,2016,11,4,23,217
buddyli,2016/11/18 17:58,sml-str40,出差 住 在 假日 虽然 离 公司 远点 但 吃 东西 方便 吃 了 晚饭 来 的 这里 点 了 双皮奶 和 牛 三星 双皮奶 还 行 可能 冷 的 更好 点热 的 吃 多 了 有点 腻 牛 三星 满满 一碗 但 咸 了 点 感觉 加 粉面 的话 会 比纯 的 要 好,好,好,好,518986,4,2016,11,4,17,91
溅起一片雨,2016/11/17 20:11,sml-str40,红豆 双皮奶 奶味 非常 浓郁 姜撞奶 实在 是 太辣 不 好喝,很好,好,好,518986,4,2016,11,3,20,24
我是的罗,2016/11/16 18:04,sml-str40,双皮奶 太甜受 不大 了 下次 吃 姜撞奶 试试,好,非常好,好,518986,4,2016,11,2,18,18
Melinda_211,2016/11/16 10:47,sml-str40,久仰大名 南信家 的 奶制品 在 多个 朋友 的 推荐 下 有幸 拔草 店铺 很 好找 在 街面上 加上 甜品店 人气 高 很 容易 发现 他家 环境 干净 整洁 服务 就 一般般 广州 白话 的 世界 听到 讲 普通话 还 得 用 充满 粤语 腔 的 普通话 交流 完成 点餐 后 觉得 很 开心 又 有点儿 纠结 口感 招牌菜 当然 来 一个 双皮奶 做 的 好 用心 看着 普普通通 奶 味儿 浓郁 而 没用 奶牛 的 臊味 品质 好像 是 布丁 那样 嫩白 滑口 芝麻糊 也 还行 中规中矩 芝麻 细腻 杨枝 甘露 吃 过 无数次 在 它 的 故乡 吃 也 算是 另 一种 感觉 常年 处于 夏季 模式 让 这道 甜品 也 必须 充满 了 清爽 不 油腻 的 小 清新 感 虽然 近来 天气 转凉 也 比 成都 暖 了 太 多 牛奶 甜品 专家 的 称号 也 算是 名副其实 性价比 也 很 不错 有 机会 再 去,非常好,很好,好,518986,4,2016,11,2,10,356
弓长莫及Eileen,2016/11/16 0:35,sml-str40,云吞面 个人 觉得 不错 是 那种 比较 鲜香 的 口感 喜欢 重 口味 的 估计 就 会 觉得 寡淡 无味 云吞 里面 的 虾仁 很足 云吞面 分量 也 很 足 都 没 吃 完 最后 把 汤 喝完 了 西米露 味道 还 可以 双皮奶 感觉 水分 有点 大 口感 没有 特别 好 但是 红豆 味道 不错 老板 家 的 猫咪 太 有意思 了 很 温和 偷拍 了 几张 表情 帝 又 诞生 了 一个,很好,很好,非常好,518986,4,2016,11,2,0,204
dpuser_7856754161,2016/11/15 12:49,sml-str40,广州 最 正宗 的 双皮奶 店 出品 绝对 对得起 它 的 名声 无论是 双皮奶 姜撞奶 味道 都 很 醇厚 齿 夹 留香 老字号 果然 味道 是 好 当 我们 走进 南信 真的 可以 用 人满为患 来 形容 上 坐率 真是 不错 来过 这家 店 几次 非常 喜欢 南信 的 甜品 虽然 太多人 了 要 等位 但是 我 相信 还是 很多 人会 说 以后 一定 还会 再 去,很好,很好,好,518986,4,2016,11,1,12,199
狠狠吃,2016/11/15 10:15,sml-str40,晚市 去 的 人 很多 哟 还好 有人 走 就 坐上去 了 环境 一般般 但是 里面 东西 不错 哟 生菜 很 好吃 新鲜 脆爽 肠粉 点 了 个 口味 都 很弹 好吃 芒果 捞 也 很 好吃 很 新鲜 云吞面 味道 也 不错 云吞 很大 好吃 粥 的 味道 也 不错 双皮奶 很 好吃 口感 滑爽,很好,好,好,518986,4,2016,11,1,10,175
smert,2016/11/14 13:37,sml-str40,从 长寿路 地铁 出来 直 走过 宝华 路 去 到 路口 转 左 一直 走 就 见到 了 工作日 去 光顾 人 依旧 这么 多 基本 都 坐满 了 上 到 二楼 还要 等位 拼桌 桌子 上面 放着 些 写 着 数字 的 号码牌 点餐 时 拿 着 张 号码牌 去 收银台 点菜 我们 点 了 一份 红豆 双皮奶 一个 姜撞奶 一碗 养生 牛羊 杂汤 红豆 双皮奶 挺好吃 因为 没有 太甜 所以 不会 特别 腻 红豆 也 煮 的 很绵 姜撞奶 应该 是 现 做 的 端上来 时刚 凝固 不过 个人 觉得 姜汁 加 的 不够 多 不是 很辣 养生 牛羊 杂汤 不 建议 点 本来 是 想点 牛 三星 汤 的 结果 点错 了 这款 养生 汤太 养生 了 跟 平时 吃 的 牛杂 味道 差好 远 完全 吃 不惯 而且 里面 大部分 是 牛 羊肚 和 肠牛 肺 牛膀 牛横利 这些 很少 基本 没 几块 皿 里面 的 萝卜 倒 是 挺好吃 的 服务员 也 不 太 醒目 不会 主动 端水 过来 不 知道 是不是 因为 人太多 了 没 顾及 到 除了 双皮奶 以外 很多 人点 牛 三星 汤 跟 炒 河粉 这 两个 应该 挺好吃 的 下次 去 试一下,很好,很好,好,518986,4,2016,11,0,13,454
sammi0314,2016/11/13 17:42,sml-str40,人山人海 还 需要 拼桌 味道 确实 很 不错,非常好,很好,好,518986,4,2016,11,6,17,21
Judy313,2016/11/12 21:49,sml-str40,南信 牛奶 甜品 也 是 一家 老字号 它家 最 有名 的 双皮奶 但 这次 点 了 牛 三星 和 鲜虾 云吞 上 汤 牛 三星 元 一碗 满满的 都 是 肉 鲜虾 云吞 也 是 陷多量 足 很多 广州 本地人 也 喜欢 来 的 地方 生意 很 好 还有 很多 玲琅满 目的 甜品 可以 选择,很好,好,好,518986,4,2016,11,5,21,170
sunny_alalei,2016/11/11 16:28,sml-str40,吃 完 鱼皮 沿着 上下 九街 闲逛 看到 这家 甜品店 生意 火爆 看 外面 招牌 好像 也 是 当地 老店 于是 禁不住 诱惑 进去 吃个 甜品 看 网上 评论 它家 双皮奶 还 不错 各点 了 南信 双皮奶 椰汁 双皮奶 一勺 挖下去 吃 在 嘴里 很 厚实 不过 吃 多 了 还是 有点 腻 要 搞 杯 茶润润 最后 看中 同桌 大叔 吃 的 云吞面 闻 着 好 香 又 给 自己 再 来 一次 的 理由,很好,很好,很好,518986,4,2016,11,4,16,211
junielbeen,2016/11/9 13:27,sml-str40,途经 下九必 到 南信次 一下 是 姐俩 滴 儿时 回忆 牛 三星 从块次 到 大元 牛 三星 面狠 牛 满满 一碗 吃 肉 兽 福利 牛 三星 肉感 爽 囗 胡椒粉 和 韭菜 把 肉 骚味 劈 得 一干二净 汤底 较 咸 面条 略带 碱水 味小爽 不 嗤 牙姐 能够 次 完全 赖 他家 滴 咸酸 炒 鸡 正 味道 只此一家 分是 味道 扣 得 特别 多 因为 不是 一般 的 咸,很好,好,很好,518986,4,2016,11,2,13,214
Cinnamon_apple,2016/11/8 18:27,sml-str40,个人 偏爱 姜撞奶 其他 特色 甜品 也 好吃 呵呵 呵,非常好,很好,很好,518986,4,2016,11,1,18,21
张公子_109,2016/11/8 18:05,sml-str40,服务 这种 也 没什么 可说 的 姜汁 撞奶 还 可以 姜味 很浓 不 喜欢 的 人 慎重 点 了 红豆 双皮奶 双皮奶 做 的 偏甜 而且 蛋味略 重奶味 不 浓 总体 还是 可以 来 试试 老字号,很好,好,好,518986,4,2016,11,1,18,73
糯米控919,2016/11/8 1:10,sml-str40,周边 太 闹腾 了 市政府 规划 没 做好 招商 一塌糊涂 浪费 了 上下 九 好好 的 地方 周边 街道 清洁度 很 低 啊 但 说 这家 老 店铺 口味 还是 蛮 不错 但是 里面 的 环境 也 太 嘈杂 明显 不堪重负 的 运作 嘛 甜品 料 足量 大 口味 一贯 吃 起来 口感 还是 不错 的,很好,一般,一般,518986,4,2016,11,1,1,171
打尖儿还是住店,2016/11/7 21:16,sml-str40,鲜虾 云吞 还 不错 甜品 也 不错 肠粉 牛杂 煲 一般 不过 感觉 都 对得起 价钱,很好,好,很好,518986,4,2016,11,0,21,34
fvvfvv,2016/11/7 14:46,sml-str40,在 上下 九逛 累 了 找个 地方 歇脚 于是 来到 老字号 甜品店 吃 碗 姜撞 奶店 内 人头 涌涌 请 直接 上 二楼 不要 被 门口 站着不动 的 等候 人群 阻止 你 对 美食 的 渴望 二楼 虽然 人 也 多 但 比起 一楼 等候 时间 要 短 很多 人多 就 不要 太 讲究 服务 了 还有 像 水 倒 进 杯子 浮油 的 细节 也 不要 在意 了 大家 都 是 搭台 都 是 拥挤 大家 都 是 滚水 禄脚食 完 就 撇 千辛万苦 等 来 的 姜撞奶 果然 不同凡响 牛奶 香浓 姜味 也 不 喧宾夺主 甜度 始终 口感 细腻 滑嫩店 内 也 有 很多 主食 不过 我 还是 比较 推荐 粤式 甜品 好吃 又 养生,非常好,一般,好,518986,4,2016,11,0,14,285
走遍全球吃遍世界滴迷总,2016/11/7 0:16,sml-str40,上下 九 的 一家 老字号 吧 既然 到 了 上下 九 步行街 那 就 只能 去 尝尝 看咯 感觉 广州 随便 一家 老字号 门口 都 是 人 在 排队 果然 是 吃 在 广州 啊 双皮奶 并 不是 我 吃 过 最 好吃 的 只能 用 还过得去 来 形容 除了 甜品 以外 好像 还有 牛肉 粉 之类 的 东西 卖 反正 去 旅游 的 路过 可以 尝尝 没有 什么 特别 的,很好,很好,很好,518986,4,2016,11,0,0,196
fancysunsun,2016/11/6 10:47,sml-str40,店 很 好找 就 在 上下 九 的 大 马路边 上 挺 显眼 的 人 也 非常 之多 但 感觉 都 是 游客 居多 因为 看到 很多 人 都 是 背着 大大小小 的 行李 进来 吃 的 店 面积 还 挺 大 的 有 上下 两层 但是 进去 以后 密密麻麻 都 坐满 了 人 问 服务员 是否 需要 排号 服务员 很 没有 耐心 告诉 我 找到 空位 就 能 坐 看来 店 的 名气 大 服务员 的 口气 也 会 跟着 大 但是 秉着 对 美食 的 崇拜 还是 找 了 个 空位 和 别人 拼桌点 的 是 冰 的 双皮奶 所以 看起来 会 比热 的 双皮奶 要 结实 虽然 属于 结实 的 类型 但 抿 几下 很快 就 融化 在 嘴里 天气 热 的 时候 吃 上 一口 冰冰凉凉 感觉 瞬间 消暑 牛奶 味道 还 算 醇厚 甜度 也 刚刚 好 但是 牛奶 不够 香 整体 不够 滑 算是 一道 还 不错 的 甜品 并 没有 特别 惊艳 的 感觉 双皮奶 还是 顺德 大良 那边 的 好吃 牛 三星 这 东西 是 来 广州 以后 第一次 听见 的 东西 其实 就是 用 腌制 过得 牛心 牛肝 牛腰 煮成 的 一道 浓汤 汤头 煮成 棕色 本 以为 喝 起来 会 很 浓郁 但 其实 还 挺 清淡 的 虽说 是 用 牛 内脏 煮 出来 的 汤 但是 完全 没有 腥味 可能 是因为 牛 内脏 用酒 腌过 另外 汤上 还加 了 一勺 胡椒粉 都 起到 了 去腥 的 作用 口味 偏甜能 喝 到 淡淡 酒 的 香 甜味 有种 在 喝 药材 汤 的 牛 三星 的 料 满满的 都 是 用 热汤 刚 烫 熟 就 捞起 吃 起来 也 很 爽口 牛肝 牛腰 的 切得 比较 薄 咬起来 很弹 牙 唯一 不足 就是 口味 但 过于 单一 甜味 吃 起来 容易 腻 人 因为 我 之前 也 没吃过 这种 牛 三星 汤 所以 也 很 难 去 做出 比较 但是 还是 值得 一试 的 总的来说 算是 一家 还 不错 的 店 但是 名气 太 大 总是 容易 让 人 期待值 太高 而 实际 出品 还是 和 名气 不 大 相符,很好,很好,很好,518986,4,2016,11,6,10,698
zwe910,2016/11/5 18:24,sml-str40,人 很多 想 快点 入座 就要 自己 找 位点 的 原味 红豆 黄桃 芒果 的 双皮奶 太甜 吃 多 了 很 齁 另点 了 个 煲 仔 牛腩 萝卜 萝卜 很 入味 好吃 店内 还 提供 很多 点心 价格 都 很 实惠,很好,很好,好,518986,4,2016,11,5,18,80
佧佧佧佧佧佧佧,2016/11/5 9:44,sml-str40,来到 了 这家 出名 的 甜品店 其实 不仅仅 是 甜品店 了 还有 面 啊 馄饨 啊 去 的 时候 正好 中午 好多 人 在 吃 正餐 两个 人点 了 三份 甜品 红豆 椰汁 双皮奶 双皮奶 特别 厚重 细品 能 尝出 椰汁 味 红豆 也 很多 搅 在 一起 吃 味道 很 好 虽然 看起来 有点 恶心 姜撞 奶好 好喝 呀 其实 用 喝 形容 不太 恰当 因为 也 是 固体 的 只是 没有 双皮奶 那么 浓稠 感觉 冬天 能 吃 到 一碗 肯定 超 幸福 雪糕 杨枝 甘露 绿茶 味 的 雪糕 意外 很 好吃 杨枝 甘露 也 是 真材实料,非常好,很好,很好,518986,4,2016,11,5,9,263
Sweet,2016/11/4 21:44,sml-str40,初次 到 上下 九 步行街 当然 要 耒 老字號 南信 吃 甜品 點了 楊汁 甘露 酸酸甜甜 份量 足 也 很 濃郁 还 不錯 但 没 啥 服務 哦,很好,好,一般,518986,4,2016,11,4,21,51
QQQYlee,2016/11/4 18:10,sml-str40,在 上下 九尾 尾得店 鋪 有 兩層 都 好多 人來 吃 如果 太多人 甚至 會 搭台 有飯 有 甜品 好多 野吃要 自己 去 點野 埋 單點 了 個 鳳凰 奶糊 熱得 呢 個 吃 一點點 就 好吃 曬 一碗 會覺 得 好 甜 好 膩點 了 個 紅豆 雙皮 奶紅豆 是 一粒 粒得 雙皮奶 不錯,很好,非常好,非常好,518986,4,2016,11,4,18,172
请叫我pc,2016/11/4 13:17,sml-str40,马蹄 爽 比较 清爽 里面 有 鸡蛋花 香芋 泥 很 甜糯,很好,好,好,518986,4,2016,11,4,13,21
Sunny._5521,2016/11/2 16:17,sml-str40,生意 很 好 价格公道 但 也 谈不上 很 好吃 性价比 高,很好,很好,很好,518986,4,2016,11,2,16,23
一缕青烟0707,2016/11/1 22:12,sml-str40,住 在 附近 假日酒店 路过 南信 再 看 点评 原来 是 老子 号 了 一共 去过 次 半夜 晚饭 和 晚饭 后 都 是 人满为患 的 服务 我 觉得 比 对面 收 服务费 的 陶陶 居 来说 算好 的 了 吃 的 个人 觉得 双皮奶 和 红 豆沙 特别 棒 连续 吃 了 两顿 都 不厌 现在 回 上海 回想起来 都 好 馋 的确 比 上海 吃 到 的 好吃 而且 价格 也 是 相当 便宜 的 店门口 挂 的 特色 里面 的 鲜虾 馄饨面 不灵 云吞 烂 糟 糟 的,非常好,很好,非常好,518986,4,2016,11,1,22,230
