cus_id,comment_time,comment_star,cus_comment,kouwei,huanjing,fuwu,shopID,label,year,month,weekday,hour,comment_len
???????????,2017/2/5 10:38,sml-str40,??? ??? ?? ?? ?? ??? ????? ??? ???? ???? ?? ?? ?? ?? ?? ?? ?? ?? ????? ?? ?? ?? ???? ??? ζ?? ?? ???? ??? ??? ???? ?? ?? ??? ?? ?? ??,???,???,?????,518986,4,2017,2,6,10,67
???_Letitia,2017/2/4 23:37,sml-str40,????? ??? ?? ???? ?? ???? ??? ??? ???? ?? ???? ?? ??????? ?? ??? ? ?? ??? ?? ?? ?? ???? ??? ?? ?? ???? ?? ???? ?? ??? ?? ??? ??? ?? ??? ?? ???? ?? ?? ?? ???? ?? ?? ???? ?? ?? ?? θ?? ??? ???? ????? ?? ???? ???? ?? ???? ???? ?? ?? ??? ?? ? ???? ? ??? ?? ?? ?о? ??? ???? ?? ?? ??? ??? ??? ?? ?? ?? ???? ?? ?? ?? ?? ?? ?? ?? ??? ?? ?? ?? ?? ?? ??? ??? ???? ?? ?? ?? ?? a?? ?? ???? ?? ??? ???? ?? ?? ?? ?? ???? ???? ?? ?ó? ??? ?? ????? ? ?? ? ???,???,???,???,518986,4,2017,2,5,23,265
double1,2017/2/4 22:30,sml-str40,?? ???? ?? ???н? ?? ?? ???? ???? ?? ???? ?? ?? ??? ?? ??? ?? ??? ??? ???? ??λ ??? ??? ?? ?? ??? ???? ?? ???? ?? ?? ?? ???? ???? ?????? ??? ?? ?? ?? ???? ???? ?? ?? ? ?? ???? ?? ???? ???? ?? ??ó? ?? ???? ??? ?? ?????? ???,???,??,??,518986,4,2017,2,5,22,176
????????,2017/2/4 18:12,sml-str40,???? ?? ???? ?? ?? ?? ??? ??? ?? ??? ????? ??ζ ?? ??? ?? ?? ???,???,??,???,518986,4,2017,2,5,18,32
з??????,2017/2/4 18:04,sml-str40,?? ???? ?? ???? д ???? ??? ?? ? ?? ??? ?? ?? ???? ???? ?? ???? ?? ?? ??? ?? ?? ?? ??? ???? ?? ??? ??λ ???? ?? ?? ?????? ? ??? ?? ?? ?? ??? λ?? ???? ??? ?? λ?? ?? ???? ?? ??? ?? ??? ??? ???? ??? ?? ?? ??? ??ζ ??? ?? ???? ???? ??? ?? ?? ?Щ С?? ????? ?? ?? ?? ??? ?? ???? ??? ??? ?о? ? ?? ???? ?? ?? ?Щ ? ?? ???? ?? ?? ?? ?? ?? ?? ?? ???,???,??,???,518986,4,2017,2,5,18,224
??PP??С????,2017/2/4 10:39,sml-str40,???? ??? ??? ??? ???? ???? ?? ???? ?? ?? ?? ?????? ???? ?? ???? ???? ??? ?? ??? ?? ??? ??·?? ?? ???? ??? ??? ?? ?? ??? ? ? ????? ?????? ?????ù? ?? ?? ???? ?? ???? ??? ?? ? ??·?? ?? ?? ?? ?? ???? a?? ???? ??? ??? ???? ???? ? ??? ?? ???? ??ζ ? ? ??? ???? ?? ?????? ???? ?? ???? ???? ???? ??Щ ?? ??? ?? ???? ? ?? ??ó? ?? ???? С ?????,???,???,??,518986,4,2017,2,5,10,256
HTTDD,2017/8/23 12:39,sml-str40,?? ???? ?? ?? ??? ???? ?? ?ó? ?? ?? ??? ?? ???? ?? ?? ?? ?? ??ζ ???? ???? ?? ζ?? ?? ??? ??? ??? ?? ?? ?? ?? ?ó? ?? ??? ?? ??? ???? ?? ???? ??? ?? ?ó? ???? ?о? ?? ??? ??? ?? ?? ?? ?? ?? ? ?? ??,???,??,??,518986,4,2017,8,2,12,92
?????,2017/2/4 8:02,sml-str40,????? ??? ?? ????? ??ζ ???? ???? ???? ??? ??,?????,??,???,518986,4,2017,2,5,8,23
????????88,2017/2/3 23:33,sml-str40,???? ?? ???? ?? ?? ????· ? ?? ?? С ??? ??? ?? ??? ???? ?? ?? ?? ???? ????? ?? ??? ???? ?? ?? ??????? ?? ?? ???? ??? ??? ?? ???? ?? ??? ?? ??? ??? ? ???? ?? ??? ??? ??? ?? ???? ?? ??? ???? ?? ?ó? ???? ??? ?? ???? ??Щ ?? ??? ?? ?? ??ζ ?? ?? ???? ? ???,???,???,???,518986,4,2017,2,4,23,184
dpuser_677586255,2017/2/3 23:31,sml-str40,?? ???? ??? ???? ?? ?? ?? ?? ?ó? ??? ?? ??? ??? ?? ?ó?,???,??,??,518986,4,2017,2,4,23,24
??????????,2017/2/3 6:43,sml-str40,???? ???? ?? ??? ??? ?? ????? ?? ??? ?? ???? ?? ?? ???? ? ?? ???? ??? ?? ?? ? ?? λ?? ??? ?? λ?? ???? ??? ?? ??? ??? ?? ??? ???? ??? ??? ? ?? ??? ?? ??? ???? ??? ?? ?? ?? ???? ??? ?? ?? ???? ?? ?? ???? ?? ?? ??? ?? ??? ???? ????? ?? ???? ???? ????? ?? ???? ???? ?? ??? ?? ?????? ????? ????? ?? ??? ???? ??? ?? ??? ?? ??? ?? ?? ?? ζ?? ?? ???? ????? ?? ??? ??? θ?? ?? С ??? ??? ???? ?? ??? ?? ?? ?? ???????,?????,???,???,518986,4,2017,2,4,6,259
hycannna,2017/2/3 1:54,sml-str40,???? ???? ??ζ?? ????? ζ?? ???? ??? ???,???,??,??,518986,4,2017,2,4,1,21
Karenkykyky,2017/2/2 21:36,sml-str40,???? ?? ??? ??? ?? ???? ??? ?? ?? ?? ?? ??? С? ?? ?? ζ?? ???? ??? ???? ?? ??? ??? ???? ?? ? ??? ???? ?? ?? ?? ??? ??λ ?? ?? ?? ? ????,?????,???,???,518986,4,2017,2,3,21,65
???D??,2017/2/2 15:09,sml-str40,ζ?? ?? ??? ???? ?? ? ?? ?? ?′? ?? ????,???,???,???,518986,4,2017,2,3,15,19
??????????,2017/2/2 14:21,sml-str40,???? ?? ?ó? ??? ???? ?? ?? ??λ ????? ? ?? ?? ?? ?? ??,???,??,??,518986,4,2017,2,3,14,26
????????888,2017/2/1 22:38,sml-str40,???? ???? ?ó? ???? ??? ???? ???,???,???,???,518986,4,2017,2,2,22,18
??????,2017/2/1 18:18,sml-str40,???? ?? ?? ?? ?? ?? ???? ??? ?? ?? ??? ???? ???? ??? ??? ?? ò?? ?? ???? ?? ???? ???? ??? ???? ?Щ ???? ????? ?? ??? ???? ??? ???? ???? ??? ?? ?? ??λ ??? ?? ?? ????? ??? ???? ??? ??? ????? ?? ???? ?? ??? ???? ??? ??? ??? ?? ? ??? ??? ??? ??? ???? ???? ??????? ?? ??? ??? ??? ??? ???? ??? ??? ??? ??ζ ??? ?? ??? ??? ???? ??? ?? ???? ?? ?? ??? ??? ???? ????,???,??,??,518986,4,2017,2,2,18,253
redyitai,2017/2/1 18:14,sml-str40,??? ?? ?? ??? ??? ???? ???? ??? ?? ?? ? ??? ?? ??? ??? ???? ζ?? ?? ?ζ ?? ?? ?? ??? ?? ???? ζ?? ??? ??? ??ζ ???? ??? ??? a?? ?? ??? ??? ??? ???? ???? ?? ?? ?? ??? ?? ??? ??? ??? ??ζ ???? ?? ???,??,???,???,518986,4,2017,2,2,18,168
???????????,2017/2/1 13:55,sml-str40,?? ? ?? ?? ??? ?? ?? ?? ?? ??? ??? ??? ?? ???? ??? ?? ??? ???? ?? ??? ??? ζ?? ?? ?? ????,???,??,??,518986,4,2017,2,2,13,41
????????,2017/2/1 11:32,sml-str40,???? ?? ?ó? ?? ???? ?? ???? ?? ?? ??? ?ó? ??? ???? ???? ?? ?? ?? ????? ????? ???? ????,?????,???,??,518986,4,2017,2,2,11,42
?????????,2017/2/1 8:02,sml-str40,????? ?? ???? ?? ??? ?? ??? ?? ??? ?? ??? ???? ??? ?? ? ??? ??? ?? ?? ???? ??? ???? ?? ?? ?? ??? ??? ??? ??? ??? ?J ???? ??Щ ???? ???? ?? ???? ??ζ ????,???,???,???,518986,4,2017,2,2,8,83
JKС????,2017/1/31 23:52,sml-str40,??? ?? ???? ?? ??? ???? ? ?? ?? ???? λ?? ?? ??? ?? ?? ??? ?????? ???? ?? ?? ??· ???? ???ò? ???? ?? ??? ????? ?? ??? ??λ ??? ?? ??? ???? ?? ?? ?? ??? ? ? ???? ??? ????? ???? ?? ?? ?? ?? ?? ???? ?? ?? ???? ?? ????? ??? ? ?? ?? ???? ū ?? ???? ??? ??? ?????? ????? ?????? ??? ????? ?С ???? ??? ?? ?? ???? ?? ??? ??? ???? ?? ?? ?? ?? ?? ?? ?? ?? ? ?? ?? ???? ?? ?? ?? ??? ??? ??? ?? ?? ???? ???? ??? ??? ?? ??? ???? ζ?? ??? ????? ??ζ ?? ??? ?????? ?? ?? ?? ?? ??? ???? ?? ? ?? ?ó? ??? ?? ??? ? ???? ?? ??? ?? ???? ? ?? ?? ???? ?? ???,???,??,??,518986,4,2017,1,1,23,382
??????,2017/1/31 23:32,sml-str40,?? ??? ??? ?? ? ?? ??С? ???? ???? ??? ??? ?? ????,???,???,???,518986,4,2017,1,1,23,31
??????,2017/1/31 23:03,sml-str40,????? ?? ?? ?? ??? ???? ?? ?ó? ???,?????,??,??,518986,4,2017,1,1,23,16
?????,2017/2/2 11:49,sml-str40,???? ? ?? ?? ???? ?? ?? ????? ?? ??? ???? ?? ?? ???? ??? ???? ?? ??? ? ???? ??? ?? ??????? ??? ? θ ?? ???? ?? ?? ?? ???? ?е? ???? ?? ?? ?? ?? ?? ???? ???? ?? ???? ??? ??? ??ζ ? ?? ??? ??? ?? ???? ??? ?? С ??? ???? ???? ?????? ?? ???? ??? ? ??? ?? ? ???? ??? ???? ??? ?? ???? ?? ??? ???? ??? ???? ?? ??? ?? ???? ?? ?? ?? ?? ?? ??? ??,?????,???,???,518986,4,2017,2,3,11,234
??????7788,2017/1/31 22:04,sml-str40,?? ???? ?? ?? ??￥ ?? ?????? ?? ?? ???? ?? ?? ??? ??? ???? ???? ?泬 ?ó? ??,?????,???,???,518986,4,2017,1,1,22,34
dpuser_16707005462,2017/1/31 21:37,sml-str40,?? ????? ??? ??? ? ? ??? ?? ??? ?? ?? ?? ??? ???????? ???? ζ?? ?? ?? ?? ???? ζ?? ??? ?? ?? ? ?ó?,?????,???,??,518986,4,2017,1,1,21,52
?±???????,2017/1/31 21:07,sml-str40,???? ?? ?ó? ??ζ ?? ??? ??ζ ???? ???? ??? ?? ??? ? ??????? ????? ??? ? ?? ?? ???? ??? ??? ?? ?? ?п? ?? ?? ??? ????? ?? ?? ?? ????? ??,?????,??,??,518986,4,2017,1,1,21,68
27HUO,2017/1/31 19:45,sml-str40,?? ???? ???? ???? ?? ????￥ ??? ??? ?? ?? ????? ???? ?? ???? ?? ?? ???? ?? ???? ??? ??? ?? ?? ???? ??? ?? ??? ??? ??? ??? ?? ?? ???? ???? ??? ?????鴫 ζ?? ??? ?? ???? ???? ?? ??? ?? ?? ?? ?? ??? ??? ?? ????? ??? ???? ????? ?? ??? ??? ?? ?? ???? ? ??? ??ζ ?е? ???? ??? ???? ???? ???? ?? ???? ?? ζ?? ? ???? ??? ??? ?? ?? ?? ???? ???? ???? ???????? ?? ?? ? ???? ?????? ?? ?? ?? ?? ????? ???? ???? ?? ???? ???? ?? ?? ???? ???? ? ???? ??? ? ??,???,???,???,518986,4,2017,1,1,19,282
???????,2017/1/31 6:46,sml-str40,???? ?? ?? ???? ???? ??? ?? ?? ??????? ??? ?? ?? ???? ??? ??? ?? ?? ?? ???? ???? ??? ??? ?? ???? ?? ???? ???? ???? ??? λ?? ??? ??? ?? ?? ?? ??? ?? ?? ?? ?? ???? ??? ?? ??? ?? ?ó? ?? ?? ??? ?? ?? ??? ??? ?? ???? ??? ??? ?? ζ?? ???? ??? ?? ???? ??? ?? ???? ??ζ ??? ??? ?????? ???? ???? ?? ?? ???? ???? ?? ???? ????? ? ??? ?? ???? ??? ?? ?о? ?? ?? ?? ??? ?? ?? ????,?????,???,??,518986,4,2017,1,1,6,239
????0828,2017/1/30 23:04,sml-str40,??ó? ?? ???? ??? ? ???? ?? ??? ??? ?? θ?? ?? ???? ?? ?ó? ?????? ??? ζ?? ?? ??? ???? ?? ??? ??? ?? ?? ?????,?????,???,???,518986,4,2017,1,0,23,52
????q,2017/1/30 21:17,sml-str40,???? ??? ?? ?? ?? ??? ??? ?? ???? ??????? ?? ??? ???? ????? ?? ???? ? ?? ?? ?? ?? ?? ?? ???? ????? ?? ??? ?????? ??? ??? ??? ?? ???? ???? ???? ?? ?? ?? ? ???? ?? ζ ?? ??? ζ ??????? ??? ? ???? ????? ???? ??ζ ?? ??? ???? ???? ?е? ? ????? ???? ?? ?? ???? ??? ?????? ??? ???? ?? ?? ?? ???? ??? ?? ?? ???? ?? ???? ???? ?????,???,???,???,518986,4,2017,1,0,21,227
?????СV,2017/2/2 15:38,sml-str40,?? ????? ? ?? ??? ??? ??????? ?? ???? ?? ???? ?? ??? ?? ?? ?? ??? ???? ????? ?? ?????? ζ?? ??? ???? ?? ??? ???? ??? ??? ???? ????? ??? ??? ?? ? ???? ?? ??,???,??,??,518986,4,2017,2,3,15,76
??????607,2017/1/30 11:47,sml-str40,? ???? ?? ???н? ???? ??? ? ? ???? ???? ?? ??? ???? ??? ??? ??? λ?? ?????? ?????? ??? ?? · ?? ????? ??? ?????鴫 ?? ??????? ??? ???? ??? ?? ?? ?? ?? ??? ζ?? ??? ??ζ ???? ?? ??? ?? ????? ?? ζ??? ?? ?? ?? ??? ?? ????,???,???,???,518986,4,2017,1,0,11,195
Z--Yi,2017/1/29 20:22,sml-str40,?? ??? ??? ??? ??? ? ?? ?? ?? ?? ? ?? ??? ???? ?? ?? ???? ?? ??? ??? ?? ???? ?? ??? ? ?? ?? ??? ??? ?? ?? ?? ? ?? ??? ??? λ?? ?? ???? ??? ?? ?? ?? ???? ?? ?? ??? ?? ??????? ??Щ ?? ?? ???? ??? ?? ?? ?? ??? ?? ??? ??? ?? ?? ???? ?? ? ?? ?? ???? ?? ???? ????? ??? λ?? ??? ?? ???? ?? ?? ??? ???? ? ??? λ?? ?? ? ?? ???? ?? ?? ??? ?? ???? ?? ???? ?? ?? ?? ??? ?? ?? ??? ???? ???? ?? ?? ??? ??? ??? ??? С?? ?? ?? ?? ?? ?? ??? ?? ?? ???? ?? ???? ?? ?? ???? ?? ?? ??? ??? ￥??￥?? ?? ?? ??? ??? ?? ￥?? ?? ?? ?? ￥?? ?? ?? ???? ?? ? ?? ??? ???? ?? ??? ?ó? ??? ???? ???? ?? ??? ?? ???? ?? ?? ?? ???? ??? ???? ???? ??? ??? ?? ??? ??? ?? ?? ???? ??? ??? ?? ???? ???? ????? ?? ??? ??? ?? ??? ????? ???? ???? ???? ?? ???? ?? ??? ??? ?? ???? ? ??? ?? ???? ??? ?? ??? ?? ?? ???? ?? ???? ???? ??? ?? ?? ???? ???? ??? ?? ?? ??? ???? ???? ???? ?? ???? ??? ?? ???? ?? ???? ?? ???? ? ???? ???? ?? ??? ?? ? ?? ??,???,???,???,518986,4,2017,1,6,20,479
??????????,2017/1/29 15:08,sml-str40,???? ???? ?? ?? ??? ?????? ??? ??? ?? ???? ?? ?? ?? ?? ?? ?? ?? ???? ??? ?? ???? ?? ???? ?? ?? ?? ????? ?? ???? ???? ?? ζ?? ??? ?? ??? ????? ?? ?? ?? ?? ??? ?? ?? ?? ??? ? ??? ?? ??? ?? ζ?? ?п? ?? ???? ??ζ ???? ???? ?? ?? Щ ?? ??? ?? ??? ???? ? ?о? ?? ??ζ ??,???,??,???,518986,4,2017,1,6,15,189
cx_joy,2017/1/27 23:07,sml-str40,??? ??? ???? ??λ ?λ ?? ???? ?? ?? ζ?? ??? ??? ?? ?? ?? ?? ???? ?? ????? ???? ???? ????? ??ζ ???? ??? ??? ?? ??? ??? ?? ζ?? ?? ?? ?? ?? ?? ? ??? θ?? ?? ?? ?? ??????? ???? ?? ??? ???? С?? ??? ??? ?? ??? ??? ??? ??? ??ζ ???? ?? ?? ??? ???? ?? ??,?????,???,??,518986,4,2017,1,4,23,188
С????С????,2017/1/27 23:01,sml-str40,???? ???? ?? ????? ???? ?? ???? ???? ?? ?? ?? ? ???? ????? ? ?? ??? ? ???? ?? ? ??? ???? ?? ???? ? ? ?? ???? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ???? ?? ??? ?? ?? ?? ??? ?? ???? ??? ??ζ ?? ???? ?? ?? ???? ?? ??? ???? ?? ??? ??? ? ?? ?? ??? ?? ?? ??? ? ?? ??? ?? ???? ?? ???? ?? ??? ??? ??? ??? ??? ???? ? ???? ?? ??? ?? ??? ζ?? ???? ?? ? ?? ??? ??? ???? ??? ?′? ? ???? ?? ???? ???,??,???,??,518986,4,2017,1,4,23,235
??????cat1Ψ?????,2017/1/26 13:21,sml-str40,???? ?? ?? ?? ??? ? ???? ?? ???? ????? ?? ???? ?? ???? ???? ·?? ?? ???? ??? ?? ?? ??· ???? ?? ???? ?? ???? ????? ???? ???? ?? ?? ?? ???? ?? ??ζ ?? ?? ???? ??? ?? ??? ?? ??? ?? ???? ?? ???? ? ??? ??? ?? ??λ ???? ???? ??? ??? ? ?? ?? ??????? ?? ?? ?? ???? ?? ?? ??? ??? ???? ???? ?? ???? ? С?? ?? ?? ???? ?? ????? ?? ?? ???? ??? ???? ???? ?? ??? ??? ???? С?? ?? ?? ?? ζ?? ????? ?? ??ζ ??ζ ?? ?? ?? ??ζ ???? ???? ?? ? ??С?? ?? ?? ??? ??? ?? ?? ???? ??? ??? ???? ???? ???? ??? ??? ?? ?? ?? ??? С ?? ??? ??? ??? С?? ?? ?? ??? ??? ?? ???? ? ?? ?? ?? ?? ?? ?????? ?? ??ζ ???? ?? ???? ??? ???? ?? ??? ??? ???? ?? ??? ?? ?? ?? ????? ?? ???? ?? ???? ???? ?? ??? ??? ??? ??? ?? ?? ???? ??,??,???,???,518986,4,2017,1,3,13,388
????????,2017/1/25 11:47,sml-str40,???? ?? ???? ?? ???н? ???? ????? ?? ????? ??? ???? ? ?? ?? ???? ?·? ???? ?? ???? ??? ???? ?? ???? ?? ?? ???? ? ?? ???? ???? ?? ???? ??? ?? ???? ???? ·?? ?? ??? ?? ???? ?? ?? ?? ?? ?????? ?? ???? ???? ? ??? ???? ??? ?? ?? ?? ?????? ?? ???? ??,???,???,??,518986,4,2017,1,2,11,176
Lynn_6870,2017/1/24 23:04,sml-str40,???? ???? ?? ?? ?? ??? ??? ??? ??? ?? ?? ???? ?? ?? ???? С?? ?? ??? ?? ?? ?? ?? ??? ????,???,???,???,518986,4,2017,1,1,23,40
??????,2017/1/24 0:56,sml-str40,?? ?? ???? ??? ??? ???? ?? ?? ???? ?? ???· ???? ?? ?? ?ο? ?? ?о? ?? ?? ?? ?? ? ???? ?? ??? ?? ?? ?? ?? ???? ???? ??? ???? ??? ?? ?? ??? ???? ?￥ ???? ??? ? ??￥ ?? ?? ???? ???? ?? λ?? ?? ?? ???? ?о? ?? ??? ???? ??? ?? ζ?? ???? ??? ? ???? ???? ζ?? ?п? ?????? ??? ?ο? ?? ?? ???? ?? ?? ??? ??? ?? ????,???,??,???,518986,4,2017,1,1,0,213
kk_lulu,2017/1/22 12:24,sml-str40,?? ?? ???н? ?? ???? ?? ?? ????? ??? ???? ? С ?? ?? ?? ???? ???? ?? ?? ???? ?? ?? ???? ?? ???? ??? ?? ??? ?? ??? ???? ?? ??ζ ??? ??? ???? ??? ??? ?? ?? ???? ??? ???? ?? ??? ?? ??? ??? ??? ??· ?? ?? ??? ???? ??? ????? ?? ??? ?? ? ??? ?? ?? ???? ?? ??? ?? ??? ?? ?? ?? ?е? ??? ?? ??? ?? ??? ???? ?? ??ζ ??? ?? ??? ?? ???? ?? ???? ??? ??? ?н?? ?? ??,???,???,???,518986,4,2017,1,6,12,236
??С??????????,2017/1/22 10:31,sml-str40,??? ???? ???? ??? ??? ?? ??? ?? ???? ??? ???? ??? ??? ??? ??? ? ??? ???? ?? ?? ????λ?? ?? ???? ?? ???н? ???? ?? ?? ???? ?? ??? ?? ???? ???? ?? ?Щ ???? ?ο? ?? ???? ?? ??? ??? ??? ???? ??????? ?? ???? ?? ?? ???? ??? ?? ??? ???? ???? ?? ?? ?? ?? ???? ?? ?? ?? ???? ??? ???? ?? ???? ?? ?? ?? ???? ?? ??? ??? ?? ?ζ ???? ?? ??? ?? ??? ?? ??? ?ζ ???? ??? ?? ??? ?? ??? ?? ?? ???? ? ?? ???? ??? ? ??? ??? ?? ?Щ ???? ??ζ ? ???? ??? ?? ??? ?? ?? ?о? ???? ??? ?? ?? ???? ??? ??? ?? ?? ??? ?? ???з? ??? ?? ???? ??? ? ???? ?? ?? ???? ??? ????? ?? θ?? ???? ?? ??? ?? ??? ?? ?? ?? ??? ???? ?? ?? ?? ?? ??,???,???,??,518986,4,2017,1,6,10,360
??SugerSss,2017/1/22 10:19,sml-str40,??? ??? ???? ?? ??? ?? ?ó? ??? ???? ???? ???? ?? ?? ???? ?? ???? ?? ????? ?? ?? ?? ?? ????? ???? ? ?? ???? ??? ??? ???? ??? ?? ???? ?? ? ??? ???? ?? ?? ??? ??? ??? ?? С?? ???? ??? ??? ?? ???? ???? ?? ?? ???? ?? ?? ???? ? ??? ???? ?? ?? ?? ????? ???ò? ???? ?? ?? ?? ?? ?ó? ?? ???? ???? ??? ??? ?? ???? ???? ?? ???? ??? ?? ???? ??? ?? ??,?????,???,???,518986,4,2017,1,6,10,225
kiki524524,2017/1/21 21:02,sml-str40,??? ?? ???? ? ??? ??? ?? ?? ?? ζ?? ???? ?? ??? ??? ?ó? ? ??,???,??,??,518986,4,2017,1,5,21,30
Amanda_tkbk,2017/1/21 0:12,sml-str40,????? ?? ???? ???? ???? ???? ??? ?? λ?? ?? ???? ??? ?????? ￥??￥?? ???? ???? ?? ??? ?? ???? ????? ???? ??? ?? ????? ???? ?? ???? ??? ??? ?? ?? ?? ?? ?? ???? ???? ???? ????? ??? ?? ???? ?? ???? ?? ???н? ??? ?? ??? ?? ? ??? ???? ??? ???? ??? ??? ??? ???? ???? ??? ??ζ ? ???? ???? ?? ???? ???? ?? ?е? ?? ???? ??? ?? ??? ???? ??? ?? ???? ???? ?? ?? ??? ?? ?о? ?? ?? ?? ???? ????? ??? ?嵭 ?? ??? ??? ?? ????? ???? ?? a?? ?? ??? ???? ??? ???? ???? ?? a?? ?? ???? ?? ??? ???? ?? ??? ???? ???? ???? ?? ??? ???? ?? ?????? ???? ???? ???? ???? ?? ?? ??? ?? ?? ?? ??? ? ???? ???? ???? ???? ???? ????? ??? ??? ?? ??? ?? С?? ?? ?? ???,???,???,??,518986,4,2017,1,5,0,373
????????,2017/1/20 22:32,sml-str40,???? ???? ??? ??? ?? ???? ?? ?? ??? ?? ?? ?? ??? ?? ?J ???? ??? ???,???,??,???,518986,4,2017,1,4,22,32
Hyacinth??,2017/1/20 10:07,sml-str40,???? ?? ???? ?? ??? ??? ??? ?? ???? ???? ?? ?? ????? ???? ? ?? ?? ?? ??? ??? ??? ?? ?? ?? ò?? ???? ??? ?? ??? ?? ?? ζ?? ?? ?? ??? ?? ??? ?? ?? ??? ???? ???? ???? ζ?? ??? ?? ??г ?? ?? ??? ???? ?? ??? ???? ???? ?? ??? ??? ?? ?? ???? ?? ??? ??? ???? ??????? ?? ?о?,???,???,??,518986,4,2017,1,4,10,185
??????????,2017/1/18 21:52,sml-str40,?????? ???? ???? ???? ???? ?? ??? ?? ?? ?? ??? ???? ??? ?и? ?? ?? ?? ?? ??λ ?? ??? ?? ?? ???? ???? ???? ?? ?? ?? С?? ???? ?? ??Щ ?? ???? ?? ?? ??? ??? ?? ??? ???? ????? ??? ?? ???? ?? ??ζ ?? ?? ?ó? ??? ??? ??? ???? ?? ?? ??? ?? ??? ??? ?? ?? ??? ζ?? ??? ???? ???? ???? ??? ?? ??? ? ?? ???? ???? ?? ??? ??? ?????? ??? ?? ??? ?? ??? ??? ?? ????? ?? ???? ?? ?? ?? ???? ?? ?ó? ???? ?? ??? ?? ??? ?,???,???,???,518986,4,2017,1,2,21,258
zhu_chao,2017/1/18 18:56,sml-str40,???? ??? ????? ?? ??? ???? ????? ?? ??? ??? ?? ?? ??? ??? ???? ?? ???? ?? ?????? ??? ??? ?ο? ???? ???? ???? ?? ?? ??? ???? ???? ??? ??? ?? ???? ??? ????? ??? ?? ??ζ ??? ??? ?? ?? ??? ??? ? θ ???? ?? ζ??? ??? ??? ??? ??? ??? ?ó? ? ???? ???? ?? ???? ?? ???? ?? ζ?? ???? ???? ???????? ?? ??? ??θ ??? ??? ???? ??? ??? ?? ????? ???? ??? ζ?? ????,???,???,??,518986,4,2017,1,2,18,243
?????????,2017/1/18 18:26,sml-str40,?? ???? ?? ???? ????? ?? ?? ?? ???? ??· ?? ???? ??? ????? ?? ??? ?? С??? ?? ???? ? ??? ?? ?? ??? ?? ??? ?? ?? ???? ? ???? ?? ??? ???? ?? ?? ?? ??? ???? ?? ???? ?? ????? ?? ??? ???? ?? ?? ??????? ?? ???? ??? ?? ?? ??? ???? ?? ??? ? ???? ???? ?? ??? ?????? ???? ?? ?? ?? ???? ??? ??? ?? ???? ??? ????? ?? ???? ??? ???? ?? ???? ??ζ ?? ???? ?? ???? ????? ???? ?? ??? ??? ?? ???? ??? ??? ?? ???? ?? ???? ??? ?ο? ?? ???,???,???,??,518986,4,2017,1,2,18,256
???he???,2017/1/18 13:54,sml-str40,??? ???? ?? ?? ??? ???? ??? ?? ??? ?? ?? ?? ?? ?? ?? ?? ??? ??? ?? ??? ??? ?? ?? ??? ???,?????,???,???,518986,4,2017,1,2,13,41
Ni_66,2017/1/17 13:24,sml-str40,???? ????? ?? ???? ????? ?? ??? ?? ??? ??? ?? ???? ?? ?? ???? ???? ?? ???? ???? ?? ? ?? ?? ? ???? ?ó? ???? ??? ???? ?? ?? ????? ?? ?? ???? ?? ???? ? ?? ?? ?? ?? ??? ??? ???? ??? ?? ????? ?? ζ?? ???? ???? ??,??,???,???,518986,4,2017,1,1,13,169
daisyzhao1116,2017/1/15 13:16,sml-str40,????? ?? ?? ??? ??? ?? ?? ?? ? ??? ???? ??? ??? ???? ?? ?? ?? ?? ?? ??? ??? ???? ??? ?? ????? ???? ???? ?? ?????? ????,???,???,???,518986,4,2017,1,6,13,60
Maldini@3,2017/1/14 21:24,sml-str40,??????? ???? ??? ?? ?ò????? ?? ??λ ???? ?? ???? ????? ??? ?? ??? ???? ?? ????,???,??,??,518986,4,2017,1,5,21,39
biubiubiu007&,2017/1/13 21:30,sml-str40,?? ?????? ?? ???? ???? ???? ?? ?? ?? ?? ???? ???? ????,???,???,??,518986,4,2017,1,4,21,24
vivian141,2017/1/12 15:03,sml-str40,???? ??? ??? ?? ???? ?? ???? ??? ? ?? ?? ?? ?? ?? ??? ? ?? ???? ?? ?? ???? ?? ???? ???? ?? ?? ??? ??λ ??? ?? ??? ?? ??? ?? ?? ???? ? ????? ?? ???? ??? ??? ?? ζ?? ?? ?? ??? ??? ?? ?? ???? ???? ???? ?? ?ó? ????? ??? ?? ???? ???? ??? ?? ?? ???? ???? ? ?? ???? ?? ???? ??? ?? ?? ??? ?? ??? ???? ?? ?μ? ??? ?? ?? ????? ?? ???? ??? ? ?? ??? ?? ??? ???????? ?? ???? ?? ??? ??? ??? ???? ??? ??ζ ?? ?? ?? ?? ? ?? ??? ???? ???? ??? ??? ???? ???? ?? ???? ?? ????? ?? ??? ?? ??? ?? ?? ???? ???? ??? ??? ??? ??? ??? ???? ???? ????? ??· ?? ?? ?? ??? ?????? ???? ?? ?? ?? ??? ?? ??? ?? ??? ?? ?з? ?? ??? ?з? ?и? ???? ?? ??? ?? ????? ?? θ?? ???? ?? ??? ???? ?? ??? ??? ?? ??? ???? ??? ??? ?? ???? ?? ?? ??? ???? ???? ??? ?? ?? ??? ?? ?? ?? ??? ????? ???? ???? ???? θ ???? ? ???? ????? ?? ??? ??? ?? ??,?????,??,??,518986,4,2017,1,3,15,459
